ix,nuclear,pv,wind,biomass,hydro,gas,pumped,battery,p2g,import,shortage
5208,2166.8849999999998,0.0,1482.2980784660801,3611.4519999999998,1072.352,650.6830015339201,0.0,0.0,0.0,0.0,0.0
5209,2166.8849999999998,0.0,1405.6274882005926,3611.4519999999998,1072.352,434.51951179940716,0.0,0.0,0.0,0.0,0.0
5210,2166.8849999999998,0.0,1431.1843516224155,3611.4519999999998,1072.352,234.28968837758566,0.0,0.0,0.0,0.0,0.0
5211,2166.8849999999998,44.3528069868992,1482.2980784660801,3611.4519999999998,1072.352,260.4092345470217,0.0,0.0,0.0,0.0,0.0
5212,2166.8849999999998,144.14662270742238,1610.0823955752232,3611.4519999999998,1072.352,517.4629417173546,0.0,0.0,0.0,0.0,0.0
5213,2166.8849999999998,421.3516663755469,1584.5255321533912,3611.4519999999998,1072.352,1613.536521471063,0.0,0.0,0.0,0.0,0.0
5214,2166.8849999999998,1696.4948672489081,1507.8549418879036,3611.4519999999998,1072.352,1298.7035908631897,0.0,0.0,0.0,0.0,0.0
5215,2166.8849999999998,4013.92903231441,1380.0706247787605,3306.17390290683,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
5216,2166.8849999999998,6519.862627074242,1431.1843516224155,1254.3081813033448,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
5217,2166.8849999999998,8670.97376593887,1405.6274882005926,5.684341886080802e-14,355.2291058605387,0.0,0.0,0.0,0.0,0.0,0.0
5218,2166.8849999999998,9979.38157205241,1380.0706247787605,0.0,0.0,0.0,-766.6487168311705,0.0,0.0,0.0,0.0
5219,2166.8849999999998,10345.29222969432,1201.1725808259614,0.0,0.0,0.0,-934.8240505202812,0.0,0.0,0.0,0.0
5220,2166.8849999999998,10511.615255895193,1047.8314002949865,0.0,0.0,0.0,-1167.0033361901787,0.0,0.0,0.0,0.0
5221,2166.8849999999998,10877.525913537123,894.4902197640109,0.0,0.0,0.0,-1811.1177733011336,0.0,0.0,0.0,0.0
5222,2166.8849999999998,10600.320869869005,843.3764929203537,0.0,0.0,0.0,-1477.6615627893589,0.0,0.0,0.0,0.0
5223,2166.8849999999998,8992.531616593886,766.7059026548668,0.0,0.0,0.0,-5.549239248752201,0.0,0.0,0.0,0.0
5224,2166.8849999999998,6442.245214847158,817.819629498525,0.0,370.66295565431756,0.0,1950.0,0.0,0.0,0.0,0.0
5225,2166.8849999999998,3015.990875109177,817.819629498525,2395.7691353922974,1072.352,0.0,1950.0,0.0,0.0,0.0,0.0
5226,2166.8849999999998,765.0859205240181,741.1490392330384,3611.4519999999998,1072.352,2085.763008733985,830.5688715089591,0.0,0.0,0.0,0.0
5227,2166.8849999999998,188.4994296943216,1022.274536873154,3611.4519999999998,1072.352,3073.0819934325255,0.0,0.0,0.0,0.0,0.0
5228,2166.8849999999998,66.5292104803488,1303.4000345132729,3611.4519999999998,1072.352,2915.6391950063785,0.0,0.0,0.0,0.0,0.0
5229,2166.8849999999998,0.0,1328.9568979351047,3611.4519999999998,1072.352,2319.5689820648968,0.0,0.0,0.0,0.0,0.0
5230,2166.8849999999998,0.0,1380.0706247787605,3611.4519999999998,1072.352,1468.7270952212384,0.0,0.0,0.0,0.0,0.0
5231,2166.8849999999998,0.0,1405.6274882005926,3611.4519999999998,1072.352,859.2145517994077,0.0,0.0,0.0,0.0,0.0
5232,2166.8849999999998,0.0,1482.2980784660801,3611.4519999999998,1072.352,628.4207615339201,0.0,0.0,0.0,0.0,0.0
5233,2166.8849999999998,0.0,1456.7412150442478,3611.4519999999998,1072.352,409.0929849557524,0.0,0.0,0.0,0.0,0.0
5234,2166.8849999999998,0.0,1431.1843516224155,3611.4519999999998,1072.352,210.3149683775837,0.0,0.0,0.0,0.0,0.0
5235,2166.8849999999998,33.2646052401744,1405.6274882005926,3611.4519999999998,1072.352,356.730426559232,0.0,0.0,0.0,0.0,0.0
5236,2166.8849999999998,144.14662270742238,1277.8431710914492,3611.4519999999998,1072.352,877.1018462011269,0.0,0.0,0.0,0.0,0.0
5237,2166.8849999999998,576.5864908296942,1201.1725808259614,3611.4519999999998,1072.352,1815.9674483443448,0.0,0.0,0.0,0.0,0.0
5238,2166.8849999999998,2528.1099982532683,1226.7294442477848,3611.4519999999998,1072.352,710.5393974989474,0.0,0.0,0.0,0.0,0.0
5239,2166.8849999999998,6020.893548471626,1098.9451271386415,1551.2227243897332,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
5240,2166.8849999999998,9358.442274235818,971.1608100294986,0.0,0.0,0.0,-81.00808426531694,0.0,0.0,0.0,0.0
5241,2166.8849999999998,11886.552272489087,971.1608100294986,0.0,0.0,0.0,-1950.0,-547.8068825185856,0.0,0.0,0.0
5242,2166.8849999999998,13350.194903056767,971.1608100294986,0.0,0.0,0.0,-1950.0,-1819.651753086262,0.0,0.0,0.0
5243,2166.8849999999998,14148.545428820964,945.6039466076664,0.0,0.0,0.0,-1950.0,-639.6601597358797,-1856.8863756927503,0.0,0.0
5244,2166.8849999999998,14281.60384978167,817.819629498525,0.0,0.0,0.0,-1950.0,-95.94902396038196,-2000.0,-568.5572153198118,0.0
5245,2166.8849999999998,14037.663411353717,843.3764929203537,0.0,0.0,0.0,-1950.0,-14.392353594057113,-2000.0,-760.5264706800122,0.0
5246,2166.8849999999998,12574.020780786033,843.3764929203537,0.0,0.0,0.0,-1950.0,-2.158853039108635,-1355.3543006672776,0.0,0.0
5247,2166.8849999999998,10045.910782532743,817.819629498525,0.0,0.0,0.0,-706.8981945179439,-0.3238279558663635,-132.24826955745812,0.0,0.0
5248,2166.8849999999998,6486.598021834053,715.5921758112096,0.0,0.0,0.0,1950.0,676.8472023547365,0.0,0.0,0.0
5249,2166.8849999999998,2894.0206558952,690.0353123893802,0.0,0.0,0.0,1950.0,1975.1042234518836,1934.569208263537,0.0,0.0
5250,2166.8849999999998,842.7033327510916,587.8078587020648,3076.8055038516386,1072.352,0.0,1950.0,0.0,1737.6752646952064,0.0,0.0
5251,2166.8849999999998,232.85223668122308,690.0353123893802,3611.4519999999998,1072.352,1559.9541709293972,1950.0,0.0,0.0,0.0,0.0
5252,2166.8849999999998,77.6174122270736,843.3764929203537,3611.4519999999998,1072.352,1649.0693552585435,1785.7168595940293,0.0,0.0,0.0,0.0
5253,2166.8849999999998,0.0,1073.3882637168183,3611.4519999999998,1072.352,2641.9243362831808,0.0,0.0,0.0,9.094947017729282e-13,0.0
5254,2166.8849999999998,0.0,920.047083185843,3611.4519999999998,1072.352,2016.0871168141584,0.0,0.0,0.0,0.0,0.0
5255,2166.8849999999998,0.0,690.0353123893802,3611.4519999999998,1072.352,1638.1684876106192,0.0,0.0,0.0,0.0,0.0
5256,2166.8849999999998,0.0,536.6941318584074,3611.4519999999998,1072.352,1644.2363881415931,0.0,0.0,0.0,0.0,0.0
5257,2166.8849999999998,0.0,408.9098147492625,3611.4519999999998,1072.352,1520.2861452507386,0.0,0.0,0.0,0.0,0.0
5258,2166.8849999999998,0.0,306.6823610619471,3611.4519999999998,1072.352,1319.4046389380528,0.0,0.0,0.0,0.0,0.0
5259,2166.8849999999998,44.3528069868992,281.12549764011766,3611.4519999999998,1072.352,1425.619735372984,0.0,0.0,0.0,0.0,0.0
5260,2166.8849999999998,199.5876314410464,408.9098147492625,3611.4519999999998,1072.352,1656.344593809691,0.0,0.0,0.0,0.0,0.0
5261,2166.8849999999998,665.2921048034926,408.9098147492625,3611.4519999999998,1072.352,2411.6383604472458,0.0,0.0,0.0,0.0,0.0
5262,2166.8849999999998,2794.226840174682,281.12549764011766,3611.4519999999998,1072.352,1393.4514621852004,0.0,0.0,0.0,0.0,0.0
5263,2166.8849999999998,6597.480039301302,153.34118053097356,1952.777300167726,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
5264,2166.8849999999998,10300.939422707426,127.78431710914491,0.0,0.0,0.0,-133.8917798165694,0.0,0.0,0.0,0.0
5265,2166.8849999999998,13006.460648908294,153.34118053097356,0.0,0.0,0.0,-1950.0,-704.3348294392672,0.0,0.0,0.0
5266,2166.8849999999998,14636.426305676852,178.8980439528022,0.0,0.0,0.0,-1950.0,-2000.0,-87.57302962965514,0.0,0.0
5267,2166.8849999999998,15213.012796506548,178.8980439528022,0.0,0.0,0.0,-1950.0,-353.3153949766229,-2000.0,-250.90732548272626,0.0
5268,2166.8849999999998,14924.7195510917,178.8980439528022,0.0,0.0,0.0,-1950.0,-52.99730924649339,-2000.0,-521.5166457980085,0.0
5269,2166.8849999999998,13616.311744978158,178.8980439528022,0.0,0.0,0.0,-1950.0,-7.949596386974008,-1583.527752543987,0.0,0.0
5270,2166.8849999999998,12052.875298689958,178.8980439528022,0.0,0.0,0.0,-1950.0,-1.1924394580460103,-66.23550318471416,0.0,0.0
5271,2166.8849999999998,9436.059686462877,153.34118053097356,0.0,0.0,0.0,393.75973300614896,0.0,0.0,0.0,0.0
5272,2166.8849999999998,6275.9221886462865,127.78431710914491,0.0,0.0,0.0,1950.0,1425.6689742445706,0.0,0.0,0.0
5273,2166.8849999999998,2738.7858314410573,178.8980439528022,188.4924047694183,1072.352,0.0,1950.0,1226.1521598367226,2000.0,0.0,0.0
5274,2166.8849999999998,687.4685082969421,281.12549764011766,3611.4519999999998,1072.352,601.0550913837606,1950.0,0.0,868.6681426791783,0.0,0.0
5275,2166.8849999999998,144.14662270742238,485.5804050147493,3611.4519999999998,1072.352,1526.0310122778274,1950.0,0.0,0.0,0.0,0.0
5276,2166.8849999999998,44.3528069868992,511.1372684365779,3611.4519999999998,1072.352,2576.4208473954736,889.9355971810492,0.0,0.0,0.0,0.0
5277,2166.8849999999998,0.0,408.9098147492625,3611.4519999999998,1072.352,2929.657185250737,0.0,0.0,0.0,0.0,0.0
5278,2166.8849999999998,0.0,383.3529513274339,3611.4519999999998,1072.352,2239.3974086725666,0.0,0.0,0.0,0.0,0.0
5279,2166.8849999999998,0.0,357.7960879056044,3611.4519999999998,1072.352,1501.188192094396,0.0,0.0,0.0,0.0,0.0
5280,2166.8849999999998,0.0,383.3529513274339,3611.4519999999998,1072.352,1213.6218886725671,0.0,0.0,0.0,0.0,0.0
5281,2166.8849999999998,0.0,460.02354159292065,3611.4519999999998,1072.352,1034.2024984070795,0.0,0.0,0.0,0.0,0.0
5282,2166.8849999999998,0.0,511.1372684365779,3611.4519999999998,1072.352,918.0145315634218,0.0,0.0,0.0,0.0,0.0
5283,2166.8849999999998,22.1764034934496,485.5804050147493,3611.4519999999998,1072.352,952.2196314918019,0.0,0.0,0.0,0.0,0.0
5284,2166.8849999999998,99.7938157205232,434.4666781710912,3611.4519999999998,1072.352,766.4553061083861,0.0,0.0,0.0,0.0,0.0
5285,2166.8849999999998,543.3218855895198,460.02354159292065,3611.4519999999998,1072.352,576.50461281756,0.0,0.0,0.0,0.0,0.0
5286,2166.8849999999998,2716.6094279475988,332.23922448377573,2889.0946675686255,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
5287,2166.8849999999998,6542.039030567677,255.56863421828896,1.1368683772161603e-13,981.5911752140327,0.0,0.0,0.0,0.0,0.0,0.0
5288,2166.8849999999998,10234.410212227072,230.01177079646033,0.0,0.0,0.0,-1950.0,-82.7682630235322,0.0,0.0,0.0
5289,2166.8849999999998,12962.1078419214,281.12549764011766,0.0,0.0,0.0,-1950.0,-2000.0,-339.273219561519,0.0,0.0
5290,2166.8849999999998,14580.985296943227,460.02354159292065,0.0,0.0,0.0,-1950.0,-881.6469764299977,-2000.0,-964.2801421061486,0.0
5291,2166.8849999999998,14957.984156331888,690.0353123893802,0.0,0.0,0.0,-1950.0,-132.24704646449982,-2000.0,-2000.0,-589.5500622567647
5292,2166.8849999999998,14669.69091091704,613.3647221238933,0.0,0.0,0.0,-1950.0,-19.837056969674904,-2000.0,-2000.0,-431.1826160712567
5293,2166.8849999999998,13749.370165938868,485.5804050147493,0.0,0.0,0.0,-1950.0,-2.9755585454513493,-2000.0,-1624.273932408163,0.0
5294,2166.8849999999998,12130.49271091704,383.3529513274339,0.0,0.0,0.0,-769.0799999999999,-0.4463337818178843,-2000.0,-1206.491848462656,0.0
5295,2166.8849999999998,9680.00012489083,357.7960879056044,0.0,0.0,0.0,-178.7341919999999,-0.06695006727250075,-1351.992230729163,0.0,0.0
5296,2166.8849999999998,6187.216574672497,255.56863421828896,0.0,0.0,0.0,1743.9838711092143,0.0,0.0,0.0,0.0
5297,2166.8849999999998,2661.168419213975,204.45490737463086,0.0,0.0,0.0,1950.0,2000.0,1290.659193411393,0.0,0.0
5298,2166.8849999999998,698.556710043667,204.45490737463086,1388.5055850917934,1072.352,0.0,1950.0,651.9899574899091,2000.0,0.0,0.0
5299,2166.8849999999998,144.14662270742238,357.7960879056044,2292.5786893869745,1072.352,0.0,1950.0,0.0,2000.0,0.0,0.0
5300,2166.8849999999998,44.3528069868992,434.4666781710912,3611.4519999999998,1072.352,204.07574310806285,1950.0,0.0,554.9735317339482,0.0,0.0
5301,2166.8849999999998,0.0,383.3529513274339,3611.4519999999998,1072.352,2169.105506002581,164.47830266998608,0.0,0.0,0.0,0.0
5302,2166.8849999999998,0.0,357.7960879056044,3611.4519999999998,1072.352,1754.6352320943952,0.0,0.0,0.0,0.0,0.0
5303,2166.8849999999998,0.0,332.23922448377573,3611.4519999999998,1072.352,1158.5618555162255,0.0,0.0,0.0,0.0,0.0
5304,2166.8849999999998,0.0,255.56863421828896,3611.4519999999998,1072.352,1016.0350057817122,0.0,0.0,0.0,0.0,0.0
5305,2166.8849999999998,0.0,230.01177079646033,3611.4519999999998,1072.352,1022.7545892035395,0.0,0.0,0.0,0.0,0.0
5306,2166.8849999999998,0.0,204.45490737463086,3611.4519999999998,1072.352,921.58793262537,0.0,0.0,0.0,0.0,0.0
5307,2166.8849999999998,22.1764034934496,178.8980439528022,3611.4519999999998,1072.352,900.9936725537482,0.0,0.0,0.0,0.0,0.0
5308,2166.8849999999998,110.882017467248,204.45490737463086,3611.4519999999998,1072.352,613.7707151581217,0.0,0.0,0.0,0.0,0.0
5309,2166.8849999999998,543.3218855895198,281.12549764011766,3611.4519999999998,1072.352,229.67129677036337,0.0,0.0,0.0,0.0,0.0
5310,2166.8849999999998,2616.8156122270802,281.12549764011766,2449.1966101328026,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
5311,2166.8849999999998,6320.274995633182,178.8980439528022,1.1368683772161603e-13,778.2691604140163,0.0,0.0,0.0,0.0,0.0,0.0
5312,2166.8849999999998,9923.940563318787,127.78431710914491,0.0,0.0,0.0,-1950.0,-9.14220042793022,0.0,0.0,0.0
5313,2166.8849999999998,12673.814596506552,153.34118053097356,0.0,0.0,0.0,-1950.0,-2000.0,-142.39309703752588,0.0,0.0
5314,2166.8849999999998,14292.692051528375,230.01177079646033,0.0,0.0,0.0,-1950.0,-944.2291296362594,-2000.0,-484.4292926885728,0.0
5315,2166.8849999999998,14747.308323144096,281.12549764011766,0.0,0.0,0.0,-1950.0,-141.634369445439,-2000.0,-2000.0,-35.92621133877583
5316,2166.8849999999998,14248.33924454148,281.12549764011766,0.0,0.0,0.0,-1950.0,-21.245155416816033,-2000.0,-1700.1583467647802,0.0
5317,2166.8849999999998,13206.048280349356,204.45490737463086,0.0,0.0,0.0,-1950.0,-3.1867733125222912,-2000.0,-792.7654144114654,0.0
5318,2166.8849999999998,11077.113544978161,153.34118053097356,0.0,0.0,0.0,-769.0799999999999,-0.4780159968781845,-1962.4562695122581,0.0,0.0
5319,2166.8849999999998,8515.738941484704,204.45490737463086,0.0,0.0,0.0,-178.7341919999999,-0.07170239953165947,-80.62207445980266,0.0,0.0
5320,2166.8849999999998,5544.100873362445,204.45490737463086,0.0,0.0,0.0,1950.0,637.1990592629245,0.0,0.0,0.0
5321,2166.8849999999998,2494.8453930131027,230.01177079646033,0.0,0.0,0.0,1950.0,2000.0,1767.0714361904365,0.0,0.0
5322,2166.8849999999998,753.9977187772932,281.12549764011766,2369.6631982054423,1072.352,4.5474735088646407e-13,1950.0,14.790185377145917,2000.0,0.0,0.0
5323,2166.8849999999998,133.0584209606976,460.02354159292065,3571.0420331320247,1072.352,0.0,1950.0,0.0,1325.6642843143572,0.0,0.0
5324,2166.8849999999998,44.3528069868992,690.0353123893802,3611.4519999999998,1072.352,1260.835106844521,1908.4621737792004,0.0,0.0,0.0,0.0
5325,2166.8849999999998,0.0,741.1490392330384,3611.4519999999998,1072.352,2832.0277207669624,0.0,0.0,0.0,0.0,0.0
5326,2166.8849999999998,0.0,485.5804050147493,3611.4519999999998,1072.352,2431.71651498525,0.0,0.0,0.0,0.0,0.0
5327,2166.8849999999998,0.0,332.23922448377573,3611.4519999999998,1072.352,2189.4748155162233,0.0,0.0,0.0,0.0,0.0
5328,2166.8849999999998,0.0,255.56863421828896,3611.4519999999998,1072.352,2115.4471657817103,0.0,0.0,0.0,0.0,0.0
5329,2166.8849999999998,0.0,204.45490737463086,3611.4519999999998,1072.352,1894.2765726253701,0.0,0.0,0.0,0.0,0.0
5330,2166.8849999999998,0.0,204.45490737463086,3611.4519999999998,1072.352,1716.17865262537,0.0,0.0,0.0,0.0,0.0
5331,2166.8849999999998,11.0882017467248,306.6823610619471,3611.4519999999998,1072.352,1750.1362771913282,0.0,0.0,0.0,0.0,0.0
5332,2166.8849999999998,99.7938157205232,281.12549764011766,3611.4519999999998,1072.352,2301.767846639361,0.0,0.0,0.0,0.0,0.0
5333,2166.8849999999998,532.2336838427949,306.6823610619471,3611.4519999999998,1072.352,3378.1531950952576,0.0,0.0,0.0,0.0,0.0
5334,2166.8849999999998,2494.8453930131027,357.7960879056044,3611.4519999999998,1072.352,2506.651919081294,0.0,0.0,0.0,0.0,0.0
5335,2166.8849999999998,5954.364337991272,281.12549764011766,3488.7467643686114,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
5336,2166.8849999999998,9724.352931877725,281.12549764011766,338.6759304821578,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
5337,2166.8849999999998,12208.1101231441,357.7960879056044,0.0,0.0,0.0,-890.8153710497063,0.0,0.0,0.0,0.0
5338,2166.8849999999998,13605.22354323143,434.4666781710912,0.0,0.0,0.0,-1950.0,-51.55362140252146,0.0,0.0,0.0
5339,2166.8849999999998,13072.98985938865,587.8078587020648,0.0,0.0,0.0,-1477.1003180907137,0.0,0.0,0.0,0.0
5340,2166.8849999999998,11376.49499213974,920.047083185843,0.0,0.0,0.0,-342.3169953255838,0.0,0.0,0.0,0.0
5341,2166.8849999999998,9569.118107423585,1328.9568979351047,0.0,0.0,0.0,636.5924746413111,0.0,0.0,0.0,0.0
5342,2166.8849999999998,7506.712582532744,868.9333563421789,1.1368683772161603e-13,930.5912029329328,0.0,1950.0,43.82057819214324,0.0,0.0,0.0
5343,2166.8849999999998,5300.160434934492,766.7059026548668,2927.06508845585,1072.352,4.5474735088646407e-13,990.6021339547929,0.0,0.0,0.0,0.0
5344,2166.8849999999998,3614.753769432312,766.7059026548668,3611.4519999999998,1072.352,1753.5871679128213,0.0,0.0,0.0,0.0,0.0
5345,2166.8849999999998,2029.1409196506543,920.047083185843,3611.4519999999998,1072.352,2750.8889171635024,0.0,0.0,0.0,9.094947017729282e-13,0.0
5346,2166.8849999999998,698.556710043667,894.4902197640109,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,383.52215019232426,0.0
5347,2166.8849999999998,121.9702192139728,843.3764929203537,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,872.511487865675,0.0
5348,2166.8849999999998,33.2646052401744,1022.274536873154,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,494.62241788667234,0.0
5349,2166.8849999999998,0.0,1226.7294442477848,3611.4519999999998,1072.352,3226.662035752216,0.0,0.0,0.0,0.0,0.0
5350,2166.8849999999998,0.0,1124.501990560474,3611.4519999999998,1072.352,2558.273489439527,0.0,0.0,0.0,0.0,0.0
5351,2166.8849999999998,0.0,996.7176734513307,3611.4519999999998,1072.352,2117.5144465486683,0.0,0.0,0.0,0.0,0.0
5352,2166.8849999999998,0.0,945.6039466076664,3611.4519999999998,1072.352,2035.054733392335,0.0,0.0,0.0,0.0,0.0
5353,2166.8849999999998,0.0,792.2627660766964,3611.4519999999998,1072.352,1976.0483939233054,0.0,0.0,0.0,0.0,0.0
5354,2166.8849999999998,0.0,664.4784489675515,3611.4519999999998,1072.352,1882.922791032448,0.0,0.0,0.0,0.0,0.0
5355,2166.8849999999998,11.0882017467248,587.8078587020648,3611.4519999999998,1072.352,2099.203419551211,0.0,0.0,0.0,0.0,0.0
5356,2166.8849999999998,88.7056139737984,664.4784489675515,3611.4519999999998,1072.352,2559.6957370586515,0.0,0.0,0.0,0.0,0.0
5357,2166.8849999999998,388.0870611353702,638.9215855457228,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,149.83227331890703,0.0
5358,2166.8849999999998,1607.7892532751098,664.4784489675515,3611.4519999999998,1072.352,3429.521697757338,0.0,0.0,0.0,0.0,0.0
5359,2166.8849999999998,4091.546444541492,613.3647221238933,3611.4519999999998,1072.352,1627.0708733346146,0.0,0.0,0.0,0.0,0.0
5360,2166.8849999999998,7384.742363318766,485.5804050147493,2559.455591666486,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
5361,2166.8849999999998,9935.028765065494,460.02354159292065,190.56173334158552,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
5362,2166.8849999999998,12241.37472838429,536.6941318584074,0.0,0.0,0.0,-757.057060242696,0.0,0.0,0.0,0.0
5363,2166.8849999999998,13350.194903056767,536.6941318584074,0.0,0.0,0.0,-1732.3037949151749,0.0,0.0,0.0,0.0
5364,2166.8849999999998,12928.843236681212,536.6941318584074,0.0,0.0,0.0,-1530.1495685396185,0.0,0.0,0.0,0.0
5365,2166.8849999999998,11431.936000873362,434.4666781710912,0.0,0.0,0.0,-336.87263904445354,0.0,0.0,0.0,0.0
5366,2166.8849999999998,9158.854642794759,587.8078587020648,0.0,0.0,0.0,1645.8691385031761,0.0,0.0,0.0,0.0
5367,2166.8849999999998,6830.332275982527,843.3764929203537,662.3962106395827,1072.352,0.0,1698.0905004575388,0.0,0.0,0.0,0.0
5368,2166.8849999999998,4346.5750847161535,996.7176734513307,3611.4519999999998,1072.352,820.8662418325166,0.0,0.0,0.0,0.0,0.0
5369,2166.8849999999998,2040.2291213973792,1073.3882637168183,3611.4519999999998,1072.352,2620.709134885803,0.0,0.0,0.0,0.0,0.0
5370,2166.8849999999998,554.4100873362446,945.6039466076664,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,598.1411260560908,0.0
5371,2166.8849999999998,88.7056139737984,741.1490392330384,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,1141.576986793163,0.0
5372,2166.8849999999998,22.1764034934496,741.1490392330384,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,980.3463572735127,0.0
5373,2166.8849999999998,0.0,868.9333563421789,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,59.59796365782131,0.0
5374,2166.8849999999998,0.0,868.9333563421789,3611.4519999999998,1072.352,2793.292363657821,0.0,0.0,0.0,0.0,0.0
5375,2166.8849999999998,0.0,843.3764929203537,3611.4519999999998,1072.352,2209.2063470796456,0.0,0.0,0.0,0.0,0.0
5376,2166.8849999999998,0.0,741.1490392330384,3611.4519999999998,1072.352,2169.2979607669627,0.0,0.0,0.0,0.0,0.0
5377,2166.8849999999998,0.0,792.2627660766964,3611.4519999999998,1072.352,1876.7245539233043,0.0,0.0,0.0,0.0,0.0
5378,2166.8849999999998,0.0,843.3764929203537,3611.4519999999998,1072.352,1621.8257070796462,0.0,0.0,0.0,0.0,0.0
5379,2166.8849999999998,11.0882017467248,817.819629498525,3611.4519999999998,1072.352,1776.7177287547513,0.0,0.0,0.0,0.0,0.0
5380,2166.8849999999998,66.5292104803488,766.7059026548668,3611.4519999999998,1072.352,2328.9464468647857,0.0,0.0,0.0,0.0,0.0
5381,2166.8849999999998,454.6162716157214,613.3647221238933,3611.4519999999998,1072.352,3537.821206260385,0.0,0.0,0.0,0.0,0.0
5382,2166.8849999999998,2528.1099982532683,536.6941318584074,3611.4519999999998,1072.352,2559.923669888325,0.0,0.0,0.0,0.0,0.0
5383,2166.8849999999998,6364.627802620076,357.7960879056044,3202.1728694743206,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
5384,2166.8849999999998,10245.498413973803,306.6823610619471,1.1368683772161603e-13,912.2750249642503,0.0,0.0,0.0,0.0,0.0,0.0
5385,2166.8849999999998,13084.078061135378,357.7960879056044,0.0,0.0,0.0,-1753.083469040983,0.0,0.0,0.0,0.0
5386,2166.8849999999998,14813.83753362445,408.9098147492625,0.0,0.0,0.0,-1950.0,-1275.7102683737103,0.0,0.0,0.0
5387,2166.8849999999998,15445.865033187774,383.3529513274339,0.0,0.0,0.0,-1950.0,-1567.6462718823464,-235.76055263286025,0.0,0.0
5388,2166.8849999999998,15068.866173799135,408.9098147492625,0.0,0.0,0.0,-1950.0,-235.14694078235198,-1427.4529277660436,0.0,0.0
5389,2166.8849999999998,14070.928016593882,408.9098147492625,0.0,0.0,0.0,-1950.0,-35.27204111735273,-1011.27271022579,0.0,0.0
5390,2166.8849999999998,12152.669114410475,306.6823610619471,0.0,0.0,0.0,-1054.8324754724217,0.0,0.0,0.0,0.0
5391,2166.8849999999998,9824.146747598246,332.23922448377573,0.0,0.0,0.0,1042.6354279179777,0.0,0.0,0.0,0.0
5392,2166.8849999999998,6309.1867938864525,332.23922448377573,0.0,0.0,0.0,1950.0,2000.0,328.4611416297721,0.0,0.0
5393,2166.8849999999998,2550.286401746727,383.3529513274339,2864.872339410868,1072.352,0.0,1950.0,646.709193832397,1008.7819536825748,0.0,0.0
5394,2166.8849999999998,521.1454820960702,485.5804050147493,3611.4519999999998,1072.352,2702.251512889181,1950.0,0.0,0.0,0.0,0.0
5395,2166.8849999999998,77.6174122270736,792.2627660766964,3611.4519999999998,1072.352,3424.360210605719,1250.00085109051,0.0,0.0,0.0,0.0
5396,2166.8849999999998,22.1764034934496,1047.8314002949865,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,644.5518362115636,0.0
5397,2166.8849999999998,0.0,1098.9451271386415,3611.4519999999998,1072.352,3424.65803286136,0.0,0.0,0.0,0.0,0.0
5398,2166.8849999999998,0.0,945.6039466076664,3611.4519999999998,1072.352,2807.383213392335,0.0,0.0,0.0,0.0,0.0
5399,2166.8849999999998,0.0,741.1490392330384,3611.4519999999998,1072.352,2362.808200766962,0.0,0.0,0.0,0.0,0.0
5400,2166.8849999999998,0.0,587.8078587020648,3611.4519999999998,1072.352,2338.051461297935,0.0,0.0,0.0,0.0,0.0
5401,2166.8849999999998,0.0,562.2509952802361,3611.4519999999998,1072.352,2048.512004719765,0.0,0.0,0.0,0.0,0.0
5402,2166.8849999999998,0.0,587.8078587020648,3611.4519999999998,1072.352,1839.7197812979339,0.0,0.0,0.0,0.0,0.0
5403,2166.8849999999998,0.0,485.5804050147493,3611.4519999999998,1072.352,2063.5333149852504,0.0,0.0,0.0,0.0,0.0
5404,2166.8849999999998,66.5292104803488,485.5804050147493,3611.4519999999998,1072.352,2565.5474645049035,0.0,0.0,0.0,0.0,0.0
5405,2166.8849999999998,432.4398681222718,460.02354159292065,3611.4519999999998,1072.352,3538.56,0.0,0.0,0.0,119.97943028480768,0.0
5406,2166.8849999999998,2494.8453930131027,460.02354159292065,3611.4519999999998,1072.352,2597.9347053939773,0.0,0.0,0.0,0.0,0.0
5407,2166.8849999999998,6397.892407860265,332.23922448377573,3100.27872765596,1072.352,0.0,0.0,0.0,0.0,0.0,0.0
5408,2166.8849999999998,10245.498413973803,230.01177079646033,1.1368683772161603e-13,968.3958552297371,0.0,0.0,0.0,0.0,0.0,0.0
