datetime,year,month,day,hour,solar_util,wind_util,load
2018-03-28T09:00:00Z,2018,3,28,11,0.3871745419479267,0.17851346965271014,9461
2018-03-28T10:00:00Z,2018,3,28,12,0.420443587270974,0.1850048685491723,9574
2018-03-28T11:00:00Z,2018,3,28,13,0.375602700096432,0.18175916910094125,9533
2018-03-28T12:00:00Z,2018,3,28,14,0.2729026036644166,0.19149626744563453,9332
2018-03-28T13:00:00Z,2018,3,28,15,0.15718418514946964,0.20447906523855888,9388
2018-03-28T14:00:00Z,2018,3,28,16,0.08968177434908389,0.16553067185978576,9309
2018-03-28T15:00:00Z,2018,3,28,17,0.04773384763741562,0.1947419668938656,9326
2018-03-28T16:00:00Z,2018,3,28,18,0.01639344262295082,0.19798766634209672,9134
2018-03-28T17:00:00Z,2018,3,28,19,9.643201542912248e-4,0.1947419668938656,9317
2018-03-28T18:00:00Z,2018,3,28,20,0,0.21421616358325216,9079
2018-03-28T19:00:00Z,2018,3,28,21,0,0.2921129503407984,8569
2018-03-28T20:00:00Z,2018,3,28,22,0,0.347289840960727,8106
2018-03-28T21:00:00Z,2018,3,28,23,0,0.33430704316780263,7686
2018-03-28T22:00:00Z,2018,3,29,0,0,0.3440441415124959,7292
2018-03-28T23:00:00Z,2018,3,29,1,0,0.4186952288218111,7379
2018-03-29T00:00:00Z,2018,3,29,2,0,0.48360921778643295,7285
2018-03-29T01:00:00Z,2018,3,29,3,0,0.5712431028886724,7180
2018-03-29T02:00:00Z,2018,3,29,4,0,0.6523855890944498,7272
2018-03-29T03:00:00Z,2018,3,29,5,0,0.6556312885426809,7693
2018-03-29T04:00:00Z,2018,3,29,6,4.821600771456123e-4,0.658876987990912,8626
2018-03-29T05:00:00Z,2018,3,29,7,0.02266152362584378,0.6329113924050632,9102
2018-03-29T06:00:00Z,2018,3,29,8,0.09016393442622953,0.6329113924050632,9343
2018-03-29T07:00:00Z,2018,3,29,9,0.17068466730954676,0.6069457968192145,9581
2018-03-29T08:00:00Z,2018,3,29,10,0.28833172613307617,0.49659201557935734,9574
2018-03-29T09:00:00Z,2018,3,29,11,0.36162005785920925,0.40895813047711777,9503
2018-03-29T10:00:00Z,2018,3,29,12,0.4006750241080039,0.3894839337877312,9603
2018-03-29T11:00:00Z,2018,3,29,13,0.44792671166827386,0.32456994482310936,9438
2018-03-29T12:00:00Z,2018,3,29,14,0.4252651880424301,0.29535864978902954,9128
2018-03-29T13:00:00Z,2018,3,29,15,0.3698167791706847,0.23693605972086984,9120
2018-03-29T14:00:00Z,2018,3,29,16,0.2647058823529412,0.16228497241155468,8936
2018-03-29T15:00:00Z,2018,3,29,17,0.14368370298939248,0.12982797792924375,8819
2018-03-29T16:00:00Z,2018,3,29,18,0.04435872709739633,0.0908795845504706,8544
2018-03-29T17:00:00Z,2018,3,29,19,0.00241080038572806,0.09412528399870172,8742
2018-03-29T18:00:00Z,2018,3,29,20,0,0.13307367737747483,8625
2018-03-29T19:00:00Z,2018,3,29,21,0,0.17851346965271014,8076
2018-03-29T20:00:00Z,2018,3,29,22,0,0.17526777020447906,7613
2018-03-29T21:00:00Z,2018,3,29,23,0,0.1428107757221681,7206
2018-03-29T22:00:00Z,2018,3,30,0,0,0.13956507627393702,6711
2018-03-29T23:00:00Z,2018,3,30,1,0,0.12658227848101264,6600
2018-03-30T00:00:00Z,2018,3,30,2,0,0.13631937682570594,6678
2018-03-30T01:00:00Z,2018,3,30,3,0,0.12333657903278156,6661
2018-03-30T02:00:00Z,2018,3,30,4,0,0.07465108730931515,6747
2018-03-30T03:00:00Z,2018,3,30,5,0,0.0454397922752353,6798
2018-03-30T04:00:00Z,2018,3,30,6,9.643201542912248e-4,0.06815968841285297,6964
2018-03-30T05:00:00Z,2018,3,30,7,0.06219864995178399,0.07140538786108405,7301
2018-03-30T06:00:00Z,2018,3,30,8,0.23722275795564127,0.06491398896462187,7487
2018-03-30T07:00:00Z,2018,3,30,9,0.41706846673095466,0.05517689061992859,7786
2018-03-30T08:00:00Z,2018,3,30,10,0.5342333654773385,0.0486854917234664,7910
2018-03-30T09:00:00Z,2018,3,30,11,0.5891996142719382,0.08438818565400844,7910
2018-03-30T10:00:00Z,2018,3,30,12,0.570877531340405,0.13307367737747483,7830
2018-03-30T11:00:00Z,2018,3,30,13,0.46383799421407906,0.18175916910094125,7689
2018-03-30T12:00:00Z,2018,3,30,14,0.3442622950819672,0.23044466082440765,7573
2018-03-30T13:00:00Z,2018,3,30,15,0.25216972034715524,0.2726387536514119,7593
2018-03-30T14:00:00Z,2018,3,30,16,0.17743490838958534,0.3050957481337228,7537
2018-03-30T15:00:00Z,2018,3,30,17,0.11137897782063644,0.2921129503407984,7407
2018-03-30T16:00:00Z,2018,3,30,18,0.03857280617164899,0.3148328464784161,7409
2018-03-30T17:00:00Z,2018,3,30,19,0.00289296046287367,0.4186952288218111,7529
2018-03-30T18:00:00Z,2018,3,30,20,0,0.48036351833820184,7570
2018-03-30T19:00:00Z,2018,3,30,21,0,0.4414151249594287,7168
2018-03-30T20:00:00Z,2018,3,30,22,0,0.3862382343395001,6879
2018-03-30T21:00:00Z,2018,3,30,23,0,0.3862382343395001,6512
2018-03-30T22:00:00Z,2018,3,31,0,0,0.4608893216488153,6097
2018-03-30T23:00:00Z,2018,3,31,1,0,0.451152223304122,6041
2018-03-31T00:00:00Z,2018,3,31,2,0,0.4543979227523531,6123
2018-03-31T01:00:00Z,2018,3,31,3,0,0.3992210321324245,6078
2018-03-31T02:00:00Z,2018,3,31,4,0,0.32132424537487825,6120
2018-03-31T03:00:00Z,2018,3,31,5,0,0.243427458617332,6131
2018-03-31T04:00:00Z,2018,3,31,6,4.821600771456123e-4,0.17851346965271014,6318
2018-03-31T05:00:00Z,2018,3,31,7,0.01591128254580521,0.19149626744563453,6646
2018-03-31T06:00:00Z,2018,3,31,8,0.08486017357762778,0.18825056799740345,7018
2018-03-31T07:00:00Z,2018,3,31,9,0.15380906460945035,0.12658227848101264,7395
2018-03-31T08:00:00Z,2018,3,31,10,0.2078109932497589,0.12658227848101264,7650
2018-03-31T09:00:00Z,2018,3,31,11,0.23095467695274832,0.12982797792924375,7736
2018-03-31T10:00:00Z,2018,3,31,12,0.2198649951783992,0.16553067185978576,7568
2018-03-31T11:00:00Z,2018,3,31,13,0.1721311475409836,0.20447906523855888,7494
2018-03-31T12:00:00Z,2018,3,31,14,0.13452266152362585,0.2012333657903278,7507
2018-03-31T13:00:00Z,2018,3,31,15,0.10028929604628736,0.21421616358325216,7494
2018-03-31T14:00:00Z,2018,3,31,16,0.0665380906460945,0.30834144758195386,7470
2018-03-31T15:00:00Z,2018,3,31,17,0.04339440694310511,0.33430704316780263,7305
2018-03-31T16:00:00Z,2018,3,31,18,0.01542912246865959,0.4414151249594287,7306
2018-03-31T17:00:00Z,2018,3,31,19,0.00192864030858244,0.5290490100616683,7373
2018-03-31T18:00:00Z,2018,3,31,20,0,0.5095748133722817,7326
2018-03-31T19:00:00Z,2018,3,31,21,0,0.4414151249594287,6921
2018-03-31T20:00:00Z,2018,3,31,22,0,0.4576436222005842,6672
2018-03-31T21:00:00Z,2018,3,31,23,0,0.49659201557935734,6365
2018-03-31T22:00:00Z,2018,4,1,0,0,0.5874716001298279,5976
2018-03-31T23:00:00Z,2018,4,1,1,0,0.522557611165206,5935
2018-04-01T00:00:00Z,2018,4,1,2,0,0.4641350210970463,5991
2018-04-01T01:00:00Z,2018,4,1,3,0,0.46738072054527746,5992
2018-04-01T02:00:00Z,2018,4,1,4,0,0.5387861084063615,6033
2018-04-01T03:00:00Z,2018,4,1,5,0,0.6199285946121389,6020
2018-04-01T04:00:00Z,2018,4,1,6,9.642271719217047e-4,0.6394027913015254,6164
2018-04-01T05:00:00Z,2018,4,1,7,0.02169511136823836,0.626419993508601,6431
2018-04-01T06:00:00Z,2018,4,1,8,0.10269019380966156,0.5972086984745212,6892
2018-04-01T07:00:00Z,2018,4,1,9,0.21502265933854017,0.6199285946121389,7333
2018-04-01T08:00:00Z,2018,4,1,10,0.3051778999132196,0.6134371957156767,7638
2018-04-01T09:00:00Z,2018,4,1,11,0.3832803008388777,0.626419993508601,7639
2018-04-01T10:00:00Z,2018,4,1,12,0.404975412207116,0.6458941901979877,7442
2018-04-01T11:00:00Z,2018,4,1,13,0.3485681226496963,0.6848425835767608,7345
2018-04-01T12:00:00Z,2018,4,1,14,0.3292835792112622,0.7075624797143784,7279
2018-04-01T13:00:00Z,2018,4,1,15,0.290714492334394,0.691333982473223,7238
2018-04-01T14:00:00Z,2018,4,1,16,0.24394947449619137,0.6783511846802985,7160
2018-04-01T15:00:00Z,2018,4,1,17,0.15138366599170766,0.6848425835767608,7024
2018-04-01T16:00:00Z,2018,4,1,18,0.04531867708032013,0.7335280753002271,7055
2018-04-01T17:00:00Z,2018,4,1,19,0.00241056792980426,0.7432651736449204,7199
2018-04-01T18:00:00Z,2018,4,1,20,0,0.7237909769555338,7247
2018-04-01T19:00:00Z,2018,4,1,21,0,0.694579681921454,6895
2018-04-01T20:00:00Z,2018,4,1,22,0,0.6653683868873742,6667
2018-04-01T21:00:00Z,2018,4,1,23,0,0.6653683868873742,6351
2018-04-01T22:00:00Z,2018,4,2,0,0,0.62317429406037,5947
2018-04-01T23:00:00Z,2018,4,2,1,0,0.6329113924050632,5887
2018-04-02T00:00:00Z,2018,4,2,2,0,0.6394027913015254,5979
2018-04-02T01:00:00Z,2018,4,2,3,0,0.6491398896462187,5977
2018-04-02T02:00:00Z,2018,4,2,4,0,0.6426484907497565,6015
2018-04-02T03:00:00Z,2018,4,2,5,0,0.6199285946121389,6036
2018-04-02T04:00:00Z,2018,4,2,6,0.00144634075788255,0.5517689061992859,6126
2018-04-02T05:00:00Z,2018,4,2,7,0.05255038086973291,0.4446608244076598,6476
2018-04-02T06:00:00Z,2018,4,2,8,0.2116478642368142,0.3537812398571892,6656
2018-04-02T07:00:00Z,2018,4,2,9,0.38761932311252534,0.2888672508925673,6776
2018-04-02T08:00:00Z,2018,4,2,10,0.5206826728377206,0.23369036027263873,6887
2018-04-02T09:00:00Z,2018,4,2,11,0.5867322341143574,0.2012333657903278,6875
2018-04-02T10:00:00Z,2018,4,2,12,0.5650371227461191,0.18175916910094125,6771
2018-04-02T11:00:00Z,2018,4,2,13,0.493202198437952,0.1525478740668614,6701
2018-04-02T12:00:00Z,2018,4,2,14,0.5057371516729342,0.13956507627393702,6663
2018-04-02T13:00:00Z,2018,4,2,15,0.5076656060167776,0.12333657903278156,6693
2018-04-02T14:00:00Z,2018,4,2,16,0.417992479028059,0.11684518013631937,6636
2018-04-02T15:00:00Z,2018,4,2,17,0.24877061035579984,0.1006166828951639,6515
2018-04-02T16:00:00Z,2018,4,2,18,0.07038858355028445,0.08438818565400844,6644
2018-04-02T17:00:00Z,2018,4,2,19,0.00433902227364767,0.1006166828951639,7003
2018-04-02T18:00:00Z,2018,4,2,20,0,0.17526777020447906,7240
2018-04-02T19:00:00Z,2018,4,2,21,0,0.26614735475494966,6898
2018-04-02T20:00:00Z,2018,4,2,22,0,0.3050957481337228,6770
2018-04-02T21:00:00Z,2018,4,2,23,0,0.347289840960727,6455
2018-04-02T22:00:00Z,2018,4,3,0,0,0.3635183382018825,6273
2018-04-02T23:00:00Z,2018,4,3,1,0,0.32456994482310936,6427
2018-04-03T00:00:00Z,2018,4,3,2,0,0.29535864978902954,6352
2018-04-03T01:00:00Z,2018,4,3,3,0,0.33430704316780263,6297
2018-04-03T02:00:00Z,2018,4,3,4,0,0.311587147030185,6430
2018-04-03T03:00:00Z,2018,4,3,5,0,0.29535864978902954,7025
2018-04-03T04:00:00Z,2018,4,3,6,0.0019284543438434,0.28237585199610515,8274
2018-04-03T05:00:00Z,2018,4,3,7,0.03326583743129881,0.23693605972086984,8855
2018-04-03T06:00:00Z,2018,4,3,8,0.13209912255327355,0.18825056799740345,9034
2018-04-03T07:00:00Z,2018,4,3,9,0.3090348086009064,0.16553067185978576,9109
2018-04-03T08:00:00Z,2018,4,3,10,0.5134509690483078,0.1947419668938656,8848
2018-04-03T09:00:00Z,2018,4,3,11,0.6407289557419729,0.2564102564102564,8796
2018-04-03T10:00:00Z,2018,4,3,12,0.7361874457622216,0.24667315806556311,8900
2018-04-03T11:00:00Z,2018,4,3,13,0.7318484234885739,0.2564102564102564,8777
2018-04-03T12:00:00Z,2018,4,3,14,0.67303056600135,0.2986043492372606,8474
2018-04-03T13:00:00Z,2018,4,3,15,0.5713045993636101,0.32132424537487825,8401
2018-04-03T14:00:00Z,2018,4,3,16,0.40883232089480287,0.27913015254787404,8257
2018-04-03T15:00:00Z,2018,4,3,17,0.20827306913508825,0.22719896137617657,8214
2018-04-03T16:00:00Z,2018,4,3,18,0.05785363031530229,0.19149626744563453,8105
2018-04-03T17:00:00Z,2018,4,3,19,0.00482113585960852,0.22395326192794543,8420
2018-04-03T18:00:00Z,2018,4,3,20,4.821135859608524e-4,0.3018500486854917,8466
2018-04-03T19:00:00Z,2018,4,3,21,0,0.3018500486854917,7899
2018-04-03T20:00:00Z,2018,4,3,22,0,0.32781564427134047,7506
2018-04-03T21:00:00Z,2018,4,3,23,0,0.30834144758195386,7077
2018-04-03T22:00:00Z,2018,4,4,0,0,0.2888672508925673,6714
2018-04-03T23:00:00Z,2018,4,4,1,0,0.26939305420318077,6774
2018-04-04T00:00:00Z,2018,4,4,2,0,0.23693605972086984,6684
2018-04-04T01:00:00Z,2018,4,4,3,0,0.28237585199610515,6577
2018-04-04T02:00:00Z,2018,4,4,4,0,0.3505355404089581,6696
2018-04-04T03:00:00Z,2018,4,4,5,4.821135859608524e-4,0.29535864978902954,7198
2018-04-04T04:00:00Z,2018,4,4,6,0.00289268151576511,0.20447906523855888,8245
2018-04-04T05:00:00Z,2018,4,4,7,0.04146176839263331,0.17526777020447906,8746
2018-04-04T06:00:00Z,2018,4,4,8,0.12101051007617396,0.12658227848101264,8906
2018-04-04T07:00:00Z,2018,4,4,9,0.21502265933854017,0.0908795845504706,8935
2018-04-04T08:00:00Z,2018,4,4,10,0.3254266705235754,0.07465108730931515,8717
2018-04-04T09:00:00Z,2018,4,4,11,0.4560794523189664,0.06491398896462187,8611
2018-04-04T10:00:00Z,2018,4,4,12,0.5327355124867419,0.05842259006815968,8740
2018-04-04T11:00:00Z,2018,4,4,13,0.5963745058335744,0.0973709834469328,8608
2018-04-04T12:00:00Z,2018,4,4,14,0.5341818532446245,0.16553067185978576,8385
2018-04-04T13:00:00Z,2018,4,4,15,0.4618648153504966,0.2207075624797144,8354
2018-04-04T14:00:00Z,2018,4,4,16,0.3726738019477389,0.24667315806556311,8257
2018-04-04T15:00:00Z,2018,4,4,17,0.2227364767139138,0.3050957481337228,8163
2018-04-04T16:00:00Z,2018,4,4,18,0.06749590203451934,0.3180785459266472,8016
2018-04-04T17:00:00Z,2018,4,4,19,0.00530324944556937,0.30834144758195386,8330
2018-04-04T18:00:00Z,2018,4,4,20,0,0.3570269393054203,8414
2018-04-04T19:00:00Z,2018,4,4,21,0,0.4608893216488153,7858
2018-04-04T20:00:00Z,2018,4,4,22,0,0.4641350210970463,7381
2018-04-04T21:00:00Z,2018,4,4,23,0,0.33755274261603374,6947
2018-04-04T22:00:00Z,2018,4,5,0,0,0.24667315806556311,6644
2018-04-04T23:00:00Z,2018,4,5,1,0,0.3050957481337228,6716
2018-04-05T00:00:00Z,2018,4,5,2,0,0.2726387536514119,6607
2018-04-05T01:00:00Z,2018,4,5,3,0,0.3050957481337228,6507
2018-04-05T02:00:00Z,2018,4,5,4,0,0.30834144758195386,6626
2018-04-05T03:00:00Z,2018,4,5,5,0,0.2856215514443362,7137
2018-04-05T04:00:00Z,2018,4,5,6,0.00241056792980426,0.3148328464784161,8197
2018-04-05T05:00:00Z,2018,4,5,7,0.06701378844855849,0.3765011359948068,8610
2018-04-05T06:00:00Z,2018,4,5,8,0.21646900009642273,0.3602726387536514,8713
2018-04-05T07:00:00Z,2018,4,5,9,0.3779770513933083,0.28237585199610515,8796
2018-04-05T08:00:00Z,2018,4,5,10,0.3948510269019382,0.3148328464784161,8629
2018-04-05T09:00:00Z,2018,4,5,11,0.4073859801369203,0.2726387536514119,8617
2018-04-05T10:00:00Z,2018,4,5,12,0.38038761932311255,0.26290165530671855,8738
2018-04-05T11:00:00Z,2018,4,5,13,0.3345868286568316,0.3148328464784161,8700
2018-04-05T12:00:00Z,2018,4,5,14,0.31192749011667154,0.29535864978902954,8461
2018-04-05T13:00:00Z,2018,4,5,15,0.24202102015234792,0.3635183382018825,8531
2018-04-05T14:00:00Z,2018,4,5,16,0.1528300067495902,0.37974683544303794,8517
2018-04-05T15:00:00Z,2018,4,5,17,0.09063735416064024,0.42194092827004215,8529
2018-04-05T16:00:00Z,2018,4,5,18,0.03567640536110308,0.5095748133722817,8363
2018-04-05T17:00:00Z,2018,4,5,19,0.00385690868768681,0.4543979227523531,8562
2018-04-05T18:00:00Z,2018,4,5,20,0,0.4901006166828951,8544
2018-04-05T19:00:00Z,2018,4,5,21,0,0.5842259006815969,7960
2018-04-05T20:00:00Z,2018,4,5,22,0,0.6101914962674456,7497
2018-04-05T21:00:00Z,2018,4,5,23,0,0.5939629990262901,7087
2018-04-05T22:00:00Z,2018,4,6,0,0,0.5290490100616683,6747
2018-04-05T23:00:00Z,2018,4,6,1,0,0.47711781888997074,6831
2018-04-06T00:00:00Z,2018,4,6,2,0,0.47062641999350857,6758
2018-04-06T01:00:00Z,2018,4,6,3,0,0.5387861084063615,6646
2018-04-06T02:00:00Z,2018,4,6,4,0,0.4122038299253489,6733
2018-04-06T03:00:00Z,2018,4,6,5,0,0.3180785459266472,7290
2018-04-06T04:00:00Z,2018,4,6,6,0.0019284543438434,0.22719896137617657,8382
2018-04-06T05:00:00Z,2018,4,6,7,0.06026419824510655,0.16553067185978576,8765
2018-04-06T06:00:00Z,2018,4,6,8,0.2116478642368142,0.13631937682570594,8929
2018-04-06T07:00:00Z,2018,4,6,9,0.4155819110982547,0.08438818565400844,9047
2018-04-06T08:00:00Z,2018,4,6,10,0.5616623276443931,0.03570269393054202,8840
2018-04-06T09:00:00Z,2018,4,6,11,0.6359078198823643,0.03570269393054202,8709
2018-04-06T10:00:00Z,2018,4,6,12,0.7000289268151577,0.0454397922752353,8689
2018-04-06T11:00:00Z,2018,4,6,13,0.7496866261691255,0.0486854917234664,8595
2018-04-06T12:00:00Z,2018,4,6,14,0.7458297174814387,0.0519311911716975,8306
2018-04-06T13:00:00Z,2018,4,6,15,0.6619419535242503,0.05842259006815968,8312
2018-04-06T14:00:00Z,2018,4,6,16,0.506219265258895,0.06491398896462187,8200
2018-04-06T15:00:00Z,2018,4,6,17,0.29119660592035485,0.10710808179162608,8068
2018-04-06T16:00:00Z,2018,4,6,18,0.08244142319930577,0.1428107757221681,7872
2018-04-06T17:00:00Z,2018,4,6,19,0.00578536303153022,0.21097046413502107,8081
2018-04-06T18:00:00Z,2018,4,6,20,4.821135859608524e-4,0.3635183382018825,8229
2018-04-06T19:00:00Z,2018,4,6,21,0,0.47062641999350857,7716
2018-04-06T20:00:00Z,2018,4,6,22,0,0.5258033106134371,7252
2018-04-06T21:00:00Z,2018,4,6,23,0,0.5939629990262901,6879
2018-04-06T22:00:00Z,2018,4,7,0,0,0.6134371957156767,6379
2018-04-06T23:00:00Z,2018,4,7,1,0,0.6458941901979877,6273
2018-04-07T00:00:00Z,2018,4,7,2,0,0.6783511846802985,6298
2018-04-07T01:00:00Z,2018,4,7,3,0,0.6361570918532944,6292
2018-04-07T02:00:00Z,2018,4,7,4,0,0.5972086984745212,6361
2018-04-07T03:00:00Z,2018,4,7,5,0,0.5874716001298279,6387
2018-04-07T04:00:00Z,2018,4,7,6,0.00482113585960852,0.5485232067510548,6617
2018-04-07T05:00:00Z,2018,4,7,7,0.09786905795005305,0.4738721194417397,7016
2018-04-07T06:00:00Z,2018,4,7,8,0.3080705814289847,0.33430704316780263,7271
2018-04-07T07:00:00Z,2018,4,7,9,0.5211647864236815,0.2531645569620253,7496
2018-04-07T08:00:00Z,2018,4,7,10,0.6691736573136632,0.23693605972086984,7596
2018-04-07T09:00:00Z,2018,4,7,11,0.7559541027866166,0.2726387536514119,7638
2018-04-07T10:00:00Z,2018,4,7,12,0.7627036929900686,0.3180785459266472,7423
2018-04-07T11:00:00Z,2018,4,7,13,0.689422427924019,0.3862382343395001,7256
2018-04-07T12:00:00Z,2018,4,7,14,0.5857680069424357,0.4186952288218111,7059
2018-04-07T13:00:00Z,2018,4,7,15,0.480185131617009,0.4349237260629666,6951
2018-04-07T14:00:00Z,2018,4,7,16,0.3394079645164401,0.4576436222005842,6837
2018-04-07T15:00:00Z,2018,4,7,17,0.19236332079838012,0.4543979227523531,6685
2018-04-07T16:00:00Z,2018,4,7,18,0.06122842541702825,0.47711781888997074,6709
2018-04-07T17:00:00Z,2018,4,7,19,0.00578536303153022,0.4998377150275884,6868
2018-04-07T18:00:00Z,2018,4,7,20,0,0.5258033106134371,7142
2018-04-07T19:00:00Z,2018,4,7,21,0,0.5809802012333658,6780
2018-04-07T20:00:00Z,2018,4,7,22,0,0.6329113924050632,6459
2018-04-07T21:00:00Z,2018,4,7,23,0,0.62317429406037,6120
2018-04-07T22:00:00Z,2018,4,8,0,0,0.5939629990262901,5698
2018-04-07T23:00:00Z,2018,4,8,1,0,0.5874716001298279,5674
2018-04-08T00:00:00Z,2018,4,8,2,0,0.5452775073028238,5722
2018-04-08T01:00:00Z,2018,4,8,3,0,0.5290490100616683,5686
2018-04-08T02:00:00Z,2018,4,8,4,0,0.5907172995780591,5714
2018-04-08T03:00:00Z,2018,4,8,5,0,0.6361570918532944,5730
2018-04-08T04:00:00Z,2018,4,8,6,0.00385690868768681,0.5647517039922103,5791
2018-04-08T05:00:00Z,2018,4,8,7,0.0496576993539678,0.5258033106134371,6140
2018-04-08T06:00:00Z,2018,4,8,8,0.12486741876386076,0.47711781888997074,6573
2018-04-08T07:00:00Z,2018,4,8,9,0.1904348664545367,0.4349237260629666,6994
2018-04-08T08:00:00Z,2018,4,8,10,0.2400925658085045,0.47711781888997074,7331
2018-04-08T09:00:00Z,2018,4,8,11,0.3254266705235754,0.46738072054527746,7460
2018-04-08T10:00:00Z,2018,4,8,12,0.41606402468421566,0.4316780266147354,7250
2018-04-08T11:00:00Z,2018,4,8,13,0.4903095169221869,0.4122038299253489,7108
2018-04-08T12:00:00Z,2018,4,8,14,0.5230932407675248,0.3667640376501136,6932
2018-04-08T13:00:00Z,2018,4,8,15,0.49898756146948225,0.32456994482310936,6860
2018-04-08T14:00:00Z,2018,4,8,16,0.398707935589625,0.29535864978902954,6776
2018-04-08T15:00:00Z,2018,4,8,17,0.23045029408928747,0.28237585199610515,6593
2018-04-08T16:00:00Z,2018,4,8,18,0.075209719409892975,0.26614735475494966,6692
2018-04-08T17:00:00Z,2018,4,8,19,0.00771381737537363,0.2564102564102564,6950
2018-04-08T18:00:00Z,2018,4,8,20,4.821135859608524e-4,0.26939305420318077,7271
2018-04-08T19:00:00Z,2018,4,8,21,0,0.2888672508925673,6964
2018-04-08T20:00:00Z,2018,4,8,22,0,0.29535864978902954,6860
2018-04-08T21:00:00Z,2018,4,8,23,0,0.2921129503407984,6572
2018-04-08T22:00:00Z,2018,4,9,0,0,0.2921129503407984,6333
2018-04-08T23:00:00Z,2018,4,9,1,0,0.27913015254787404,6453
2018-04-09T00:00:00Z,2018,4,9,2,0,0.28237585199610515,6339
2018-04-09T01:00:00Z,2018,4,9,3,0,0.2596559558584875,6271
2018-04-09T02:00:00Z,2018,4,9,4,0,0.2499188575137942,6371
2018-04-09T03:00:00Z,2018,4,9,5,4.821135859608524e-4,0.2499188575137942,6901
2018-04-09T04:00:00Z,2018,4,9,6,0.00626747661749108,0.2499188575137942,7942
2018-04-09T05:00:00Z,2018,4,9,7,0.08678044547295344,0.20447906523855888,8469
2018-04-09T06:00:00Z,2018,4,9,8,0.2685372673801948,0.19149626744563453,8541
2018-04-09T07:00:00Z,2018,4,9,9,0.470542859897792,0.1590392729633236,8517
2018-04-09T08:00:00Z,2018,4,9,10,0.6262655481631473,0.18175916910094125,8305
2018-04-09T09:00:00Z,2018,4,9,11,0.7087069713624531,0.18825056799740345,8282
2018-04-09T10:00:00Z,2018,4,9,12,0.7405264680358693,0.19798766634209672,8400
2018-04-09T11:00:00Z,2018,4,9,13,0.7294378555587697,0.2207075624797144,8292
2018-04-09T12:00:00Z,2018,4,9,14,0.6629061806961721,0.22719896137617657,8084
2018-04-09T13:00:00Z,2018,4,9,15,0.5515379423392152,0.23693605972086984,8060
2018-04-09T14:00:00Z,2018,4,9,16,0.3842445280107994,0.2174618630314833,7957
2018-04-09T15:00:00Z,2018,4,9,17,0.20441616044740143,0.19798766634209672,7865
2018-04-09T16:00:00Z,2018,4,9,18,0.06412110693279337,0.1850048685491723,7734
2018-04-09T17:00:00Z,2018,4,9,19,0.00674959020345193,0.2174618630314833,7992
2018-04-09T18:00:00Z,2018,4,9,20,4.821135859608524e-4,0.2856215514443362,8125
2018-04-09T19:00:00Z,2018,4,9,21,0,0.30834144758195386,7642
2018-04-09T20:00:00Z,2018,4,9,22,0,0.3018500486854917,7193
2018-04-09T21:00:00Z,2018,4,9,23,0,0.2888672508925673,6755
2018-04-09T22:00:00Z,2018,4,10,0,0,0.27588445309964293,6407
2018-04-09T23:00:00Z,2018,4,10,1,0,0.32456994482310936,6457
2018-04-10T00:00:00Z,2018,4,10,2,0,0.26939305420318077,6307
2018-04-10T01:00:00Z,2018,4,10,3,0,0.27913015254787404,6231
2018-04-10T02:00:00Z,2018,4,10,4,0,0.2174618630314833,6337
2018-04-10T03:00:00Z,2018,4,10,5,4.821135859608524e-4,0.22395326192794543,6823
2018-04-10T04:00:00Z,2018,4,10,6,0.00530324944556937,0.2564102564102564,7798
2018-04-10T05:00:00Z,2018,4,10,7,0.07569183299585383,0.32456994482310936,8263
2018-04-10T06:00:00Z,2018,4,10,8,0.2593771092469386,0.3635183382018825,8370
2018-04-10T07:00:00Z,2018,4,10,9,0.4710249734837528,0.32132424537487825,8452
2018-04-10T08:00:00Z,2018,4,10,10,0.6175875036158519,0.32456994482310936,8322
2018-04-10T09:00:00Z,2018,4,10,11,0.6590492720084853,0.3602726387536514,8362
2018-04-10T10:00:00Z,2018,4,10,12,0.6238549802333431,0.4024667315806556,8516
2018-04-10T11:00:00Z,2018,4,10,13,0.5640728955741974,0.4576436222005842,8422
2018-04-10T12:00:00Z,2018,4,10,14,0.4690965191399094,0.4349237260629666,8180
2018-04-10T13:00:00Z,2018,4,10,15,0.38761932311252534,0.4122038299253489,8190
2018-04-10T14:00:00Z,2018,4,10,16,0.2964998553659242,0.38299253489126905,8174
2018-04-10T15:00:00Z,2018,4,10,17,0.16102593771092472,0.39272963323596233,8088
2018-04-10T16:00:00Z,2018,4,10,18,0.05496094879953717,0.4316780266147354,7927
2018-04-10T17:00:00Z,2018,4,10,19,0.00674959020345193,0.39597533268419344,8128
2018-04-10T18:00:00Z,2018,4,10,20,9.642271719217047e-4,0.33430704316780263,8220
2018-04-10T19:00:00Z,2018,4,10,21,0,0.2986043492372606,7719
2018-04-10T20:00:00Z,2018,4,10,22,0,0.2986043492372606,7267
2018-04-10T21:00:00Z,2018,4,10,23,0,0.2564102564102564,6807
2018-04-10T22:00:00Z,2018,4,11,0,0,0.33755274261603374,6449
2018-04-10T23:00:00Z,2018,4,11,1,0,0.3700097370983446,6517
2018-04-11T00:00:00Z,2018,4,11,2,0,0.26290165530671855,6382
2018-04-11T01:00:00Z,2018,4,11,3,0,0.1947419668938656,6266
2018-04-11T02:00:00Z,2018,4,11,4,0,0.20772476468679,6371
